datetime,num_inflow_event1,arrival_rate,wait_time_minutes,queue_length_L,bottleneck_severity
2025-09-16 00:57:12,22,4.4,6.857598749999999,30.1734345,Moderate
2025-09-16 01:02:12,20,4.0,4.111227592592593,16.444910370370373,Light
2025-09-16 01:07:12,17,3.4,1.3950147222222222,4.743050055555555,Normal
2025-09-16 01:12:12,16,3.2,1.0196577777777778,3.262904888888889,Normal
2025-09-16 01:17:12,15,3.0,1.1834275,3.5502825000000002,Normal
2025-09-16 01:22:12,10,2.0,2.0394738888888884,4.078947777777777,Normal
2025-09-16 01:32:12,17,3.4,5.616476018518518,19.09601846296296,Light
2025-09-16 01:37:12,22,4.4,1.607969111111111,7.0750640888888885,Normal
2025-09-16 01:47:12,8,1.6,2.8291469444444446,4.526635111111111,Normal
2025-09-16 01:57:12,12,2.4,6.868248333333333,16.483795999999998,Light
2025-09-16 02:02:12,10,2.0,1.2174269444444445,2.434853888888889,Normal
2025-09-16 02:07:12,13,2.6,1.4134652777777779,3.6750097222222227,Normal
2025-09-16 02:12:12,12,2.4,7.95694138888889,19.096659333333335,Light
2025-09-16 02:17:12,10,2.0,3.6324216666666667,7.264843333333333,Normal
2025-09-16 02:32:12,4,0.8,1.0427180555555555,0.8341744444444444,Normal
2025-09-16 02:37:12,14,2.8,3.861094722222222,10.81106522222222,Light
2025-09-16 02:42:12,14,2.8,1.7077783333333334,4.781779333333334,Normal
2025-09-16 02:47:12,3,0.6,2.7475072222222225,1.6485043333333336,Normal
2025-09-16 02:52:12,10,2.0,2.037985277777778,4.075970555555556,Normal
2025-09-16 03:02:12,7,1.4,1.9742161111111114,2.7639025555555556,Normal
2025-09-16 03:07:12,4,0.8,4.494973055555556,3.5959784444444445,Normal
2025-09-16 03:27:12,8,1.6,1.6152575,2.5844120000000004,Normal
2025-09-16 03:32:12,10,2.0,1.5782577777777778,3.1565155555555555,Normal
2025-09-16 03:37:12,9,1.8,0.8891147222222223,1.6004065000000003,Normal
2025-09-16 03:42:12,13,2.6,1.0852369444444443,2.8216160555555554,Normal
2025-09-16 03:47:12,13,2.6,4.2341066666666665,11.008677333333333,Light
2025-09-16 03:57:12,8,1.6,0.3975272222222222,0.6360435555555556,Normal
2025-09-16 04:02:12,8,1.6,3.853840277777778,6.166144444444445,Normal
2025-09-16 04:22:12,9,1.8,4.75679,8.562222,Normal
2025-09-16 04:47:12,12,2.4,0.27430916666666666,0.658342,Normal
2025-09-16 04:52:12,17,3.4,1.61863625,5.50336325,Normal
2025-09-16 04:57:12,18,3.6,4.075096388888889,14.670347000000001,Light
2025-09-16 05:02:12,15,3.0,3.343045416666667,10.02913625,Light
2025-09-16 05:07:12,13,2.6,1.9171130555555558,4.984493944444445,Normal
2025-09-16 05:17:12,15,3.0,1.8345098611111115,5.503529583333334,Normal
2025-09-16 05:27:12,17,3.4,2.43876037037037,8.291785259259258,Normal
2025-09-16 05:32:12,16,3.2,2.220838611111111,7.106683555555556,Normal
2025-09-16 05:42:12,26,5.2,2.644069305555555,13.749160388888887,Light
2025-09-16 05:47:12,22,4.4,1.8268336111111114,8.038067888888891,Normal
2025-09-16 05:52:12,33,6.6,1.5380745370370372,10.151291944444445,Light
2025-09-16 05:57:12,21,4.2,2.6573729166666666,11.16096625,Light
2025-09-16 06:02:12,23,4.6,3.858462222222222,17.74892622222222,Light
2025-09-16 06:07:12,24,4.8,1.06142,5.094816,Normal
2025-09-16 06:12:12,30,6.0,1.3120034722222222,7.872020833333334,Normal
2025-09-16 06:17:12,23,4.6,0.8819055555555556,4.056765555555556,Normal
2025-09-16 06:22:12,28,5.6,3.233129444444444,18.105524888888883,Light
2025-09-16 06:27:12,32,6.4,2.3426531944444444,14.992980444444445,Light
2025-09-16 06:32:12,41,8.2,1.2588269444444444,10.322380944444443,Light
2025-09-16 06:37:12,36,7.2,1.2642991666666668,9.102954,Normal
2025-09-16 06:42:12,25,5.0,0.8260681944444443,4.130340972222221,Normal
2025-09-16 06:52:12,42,8.4,0.8540282407407407,7.173837222222222,Normal
2025-09-16 06:57:12,54,10.8,1.1829282777777776,12.7756254,Light
2025-09-16 07:02:12,58,11.6,0.7494311805555556,8.693401694444445,Normal
2025-09-16 07:07:12,54,10.8,0.9946358888888888,10.742067599999999,Light
2025-09-16 07:12:12,59,11.8,0.6208563888888888,7.326105388888888,Normal
2025-09-16 07:17:12,53,10.6,0.7139324166666666,7.567683616666666,Normal
2025-09-16 07:22:12,67,13.4,1.2566736111111112,16.839426388888892,Light
2025-09-16 07:27:12,54,10.8,1.0484173888888888,11.3229078,Light
2025-09-16 07:32:12,69,13.8,0.7412274305555556,10.228938541666668,Light
2025-09-16 07:37:12,50,10.0,1.5346114583333335,15.346114583333335,Light
